id,sentiment
"11902_3",0.18287947005426872
"3495_7",0.2413352269594641
"6733_1",0.029255186351981387
"4552_1",0.005961987790792135
"6722_1",0.1657661992831571
"188_10",0.7705056551943011
"5099_10",0.8230553012472269
"10313_1",0.18877215036614542
"6756_9",0.6628314367149309
"6622_2",0.027624788298597432
"4807_10",0.8733244503397659
"7173_3",0.39464116243764114
"11321_8",0.42647086964539344
"7909_9",0.38250003050013387
"8012_7",0.3425867454975814
"8615_4",0.09798909436517668
"8117_10",0.6435013688339225
"1892_10",0.6168318316061429
"4617_1",0.18853722358586555
"1893_8",0.5640357071312502
"5435_1",0.038674082104294086
"162_3",0.11302928914121346
"6516_10",0.8419844118704597
"11588_7",0.7080889455009701
"2006_1",0.06268868593634272
"1594_4",0.28444479307220444
"1472_1",0.02639024038578703
"3647_1",0.33594313337697473
"174_7",0.5237741601612841
"5539_7",0.0712635543880154
"3384_10",0.9287161252528715
"3811_4",0.31043512045444493
"4079_8",0.3675274933067568
"1179_7",0.4726122014780707
"3069_9",0.8971865021848444
"3769_8",0.7209957554107327
"9247_10",0.6806041156504558
"10434_1",0.03576230921220613
"1147_10",0.7839356095851856
"5344_7",0.7750480620899679
"8073_10",0.7181527886302286
"7833_3",0.09410779178437949
"8370_1",0.07167853296910996
"9007_8",0.15706601083088811
"6624_7",0.3088477056212248
"6683_3",0.18358150817147678
"12275_7",0.4205995950660889
"11927_8",0.8368064604554302
"1560_10",0.9147820441455553
"1325_9",0.5431075871828828
"3548_8",0.19204222367686927
"607_1",0.014846061070513334
"6702_7",0.3399074525733008
"5702_3",0.041203960291714706
"11345_8",0.8808403748340413
"3428_4",0.34235358919720094
"7209_9",0.967845958043495
"8425_8",0.8847091823303567
"3087_1",0.1719137666468812
"1119_8",0.5970004737685978
"5715_3",0.31920266131180697
"8645_1",0.10656850742306093
"2149_3",0.027502980141671934
"10403_10",0.3881508694948924
"5628_1",0.07488661410490222
"5570_10",0.9215405024606123
"1613_3",0.15464253042078488
"1454_4",0.7378698950149136
"5094_3",0.2593559864061495
"7982_1",0.25168026679580496
"6894_2",0.5362714325676501
"6554_1",0.21646522007040497
"4721_3",0.19512206358276982
"6904_4",0.1809353747588903
"893_8",0.8944948955514049
"4605_4",0.49986549600808833
"11516_7",0.5041932541974006
"11718_7",0.8419390116868439
"5956_1",0.01659649881539177
"7455_9",0.7669789705086428
"6396_4",0.43200835054734354
"1223_8",0.6817815678012186
"8556_1",0.14029653309561957
"6108_8",0.6408888687154913
"11690_1",0.02710768205452971
"3778_9",0.5711144369772978
"3627_4",0.34366315586180224
"8256_4",0.3263128696612356
"533_1",0.043688625105962484
"5235_4",0.02211431317225961
"621_2",0.303965271388953
"5365_1",0.3802699144176648
"8180_3",0.27034301894673635
"7396_7",0.14522677417413318
"9776_10",0.7756608166146443
"8175_10",0.7998972573609496
"3128_1",0.12626353477254837
"4606_1",0.474429943415274
"6158_2",0.09220778743943644
"3281_10",0.433799809781394
"4723_4",0.14972172216906446
"11994_3",0.3768317897845363
"7701_1",0.00823435276142115
"103_3",0.2207263239659896
"8908_10",0.7664170471487329
"8876_1",0.03130665363311691
"7519_9",0.8055151065898839
"12456_8",0.5349406238088749
"9514_8",0.523372099006459
"8680_8",0.18444962320556912
"12402_10",0.5033714948834617
"362_2",0.33441696846725405
"9825_7",0.6657732683338257
"2913_3",0.4665792223941289
"7164_8",0.7962010801950432
"11177_7",0.6004597648139671
"5707_10",0.799880986145207
"8103_10",0.8730995077603046
"6289_1",0.044731649745240576
"11754_1",0.17699149209380335
"11640_10",0.769993887711855
"9933_7",0.422920137038328
"185_10",0.7532634850780929
"242_10",0.9113841805731461
"9369_8",0.7224251570291486
"7453_10",0.3795457820042626
"7514_7",0.2878562237873464
"10860_2",0.09337779282982872
"8663_8",0.30895999153455195
"9108_1",0.0613101486578699
"7941_1",0.2253528310889049
"10116_1",0.014897253634164158
"9841_4",0.38733112335567305
"4512_9",0.6379564342988503
"4853_2",0.16221964191653174
"2664_4",0.36709469543615547
"9966_10",0.7749347368575152
"5167_2",0.09620905265889958
"3894_2",0.02559923377692711
"3929_8",0.4924833936421627
"7165_10",0.6848359859986559
"5451_8",0.5125476149631072
"2947_4",0.46661506545161047
"4611_10",0.8620920780436281
"5807_1",0.16368809448827523
"9464_8",0.7076439266937369
"3124_10",0.645990380066512
"2705_4",0.5459670371062356
"12187_8",0.8238960256583941
"12319_10",0.5360560204721843
"9874_3",0.13928461716256318
"3406_4",0.2180221410816737
"2327_10",0.8455870242644045
"605_10",0.6846169400477271
"8080_4",0.3267626971791854
"3074_10",0.9610581709916333
"2499_3",0.13839708150310898
"1013_1",0.4618915888284502
"11535_1",0.05771679036622046
"4118_7",0.4969630818529829
"10492_8",0.7064521233224811
"2129_4",0.19806808481393898
"9814_10",0.3194124304539284
"10671_9",0.5030097347145233
"5980_10",0.8483038247279263
"2755_2",0.24848166313051898
"5461_2",0.4733959080989548
"11979_1",0.2456939186955712
"8810_1",0.03989488480097513
"852_7",0.7938414081891768
"10961_4",0.08885780304447544
"7436_4",0.1853175145429161
"11281_3",0.4761678979443605
"4208_3",0.08008606211491372
"8213_10",0.5927484935115156
"9851_2",0.2778059403439715
"4713_7",0.47362580532489557
"9528_1",0.7167681480795292
"3595_10",0.9404294448746896
"5785_3",0.43407210703676596
"10370_3",0.10630297909434946
"1980_3",0.15144251484163423
"8800_4",0.3626267396380214
"4437_3",0.09662508387106042
"28_3",0.5520400013009382
"12171_1",0.2618689715738323
"9359_3",0.27330244065213305
"3831_9",0.9471466236297454
"10962_7",0.8073845565843505
"1500_9",0.4778024957264095
"11470_10",0.5327185548949428
"11843_3",0.0811666336147323
"11200_4",0.5238287621464037
"1067_1",0.044431516410956905
"3333_1",0.05171926713283337
"4487_4",0.7781313809551624
"6428_1",0.0573537021435612
"575_7",0.07722210121583215
"10904_9",0.46286503100421433
"11821_2",0.34438297461646933
"11605_1",0.10124749056782836
"1111_7",0.7442725484462615
"10295_1",0.44356464522784594
"1146_4",0.10630731704166811
"2405_9",0.23887877473715827
"11081_10",0.589864885321839
"2201_10",0.9022967133476353
"4844_1",0.1780240172267228
"11007_8",0.7829426628361299
"6535_7",0.8072429152397969
"2653_4",0.14242184211362285
"8245_10",0.4855212268235249
"9951_8",0.8562766344421735
"6133_8",0.07814045821010243
"10006_2",0.053545593778691024
"7350_1",0.5272505578349144
"4509_9",0.9103184383188075
"948_1",0.03494891239654257
"3987_1",0.166391684422131
"2947_10",0.20815995421913344
"6041_3",0.013035707822546486
"2946_1",0.044150859580054214
"11967_4",0.09499708078091008
"1185_10",0.8390168585666166
"10323_2",0.4944421286416605
"11706_2",0.006032466291472867
"3663_1",0.031679872823753584
"5602_10",0.9036589188096217
"4870_10",0.5476634616244228
"1994_1",0.0978299770312793
"10807_7",0.8134162065041719
"6871_3",0.749666866793646
"1175_2",0.024051830981661658
"10919_7",0.7704830945108625
"8127_10",0.5461322396808493
"12497_4",0.2699287818895814
"3274_1",0.39352412439825324
"2568_3",0.2566798499359352
"840_2",0.19811372132275348
"5626_10",0.9533519580575255
"7561_10",0.8129374409514912
"4600_3",0.2502471185186863
"3324_9",0.16620515001908878
"8899_7",0.6962545643913913
"5592_8",0.506697860891325
"12483_4",0.05092237352380357
"7874_1",0.01203395598974008
"5878_10",0.7299564964089665
"4303_9",0.6901655223223662
"9421_1",0.11800365351205154
"10269_4",0.3956758895826209
"10615_2",0.17611112597588388
"2634_10",0.8453962173197842
"7522_1",0.05035444702758701
"9289_10",0.5852301460074436
"4636_10",0.5436321969884272
"1241_7",0.25105629039604455
"9458_9",0.3392902298108648
"11690_10",0.8367679137288095
"7176_4",0.4319800505837245
"6212_10",0.7172596183938115
"6319_1",0.11044311032795523
"5229_3",0.3599551026904374
"466_9",0.9317756397790405
"8693_2",0.24913665394074241
"2952_10",0.8405176353341025
"1128_1",0.0749079853385223
"3975_10",0.49267116574495556
"11365_10",0.5337809605239959
"2074_9",0.8124050804359331
"9768_10",0.9159109567776854
"4895_1",0.11031183847484306
"5726_10",0.6835389522969622
"9993_10",0.8847276041676243
"11319_2",0.5079785627532001
"10561_2",0.2870222270521887
"5455_8",0.8191532966018116
"10684_3",0.22338354452228862
"3652_3",0.324528573346085
"7825_1",0.08831716442634223
"8806_1",0.06962372002473856
"275_10",0.49295923308660655
"2246_1",0.05586038630353854
"11968_2",0.029612211042737622
"2528_1",0.2937965613609858
"8491_8",0.4820565747838678
"13_1",0.575111633128527
"4530_8",0.5071047570888825
"5207_3",0.045869699367905525
"11648_10",0.5358102418951747
"8260_1",0.10901789607356728
"10730_10",0.5620386531413413
"10402_3",0.4356408730399202
"8077_1",0.03550064844752316
"8598_8",0.5957252910239558
"2809_3",0.06779506409913069
"12490_10",0.8446045970877896
"1447_9",0.7536270223237653
"1605_3",0.3931489594702393
"2311_4",0.04556683345590663
"3235_9",0.6026671486359747
"5725_10",0.5945507142271831
"9025_10",0.8950108751285659
"6049_9",0.46853463037209925
"4803_10",0.9600306141942249
"191_9",0.9162052849997484
"420_3",0.36881589606250487
"5238_2",0.04368213095280145
"1280_9",0.6942977152128423
"9408_4",0.2282317991001792
"819_1",0.008503713956619283
"1656_4",0.15228493179170122
"9964_3",0.2680337094085192
"10404_4",0.6376408395375909
"12369_10",0.8528991797898389
"6423_1",0.04926816559290479
"9942_8",0.31517653832341014
"1519_1",0.21023126967501402
"100_10",0.7996357587579113
"3216_10",0.6257600724465963
"3909_10",0.3112380020662688
"5034_7",0.8710160673187466
"14_8",0.8741266106922738
"5891_3",0.12979882902153658
"8496_10",0.9613449302764733
"7429_1",0.05533951000572669
"9457_1",0.05647786177780705
"9602_8",0.6091499902282693
"4198_1",0.03611846521584565
"154_2",0.35808066176382986
"5070_2",0.05322718166146368
"4207_8",0.453847775916896
"7758_8",0.7520327316813028
"4439_9",0.9078410037752634
"12042_1",0.003547625891840919
"7244_1",0.040333335432776174
"6854_1",0.09762103939307659
"11932_10",0.7974339844282348
"4151_10",0.6990222825179307
"7265_1",0.09605851254659019
"10272_7",0.9018962516853088
"4256_4",0.152361445620246
"1225_7",0.6435027493788537
"956_10",0.971803436302874
"6389_2",0.22785120735323655
"1365_4",0.05974620165868722
"4752_7",0.5479832884039152
"276_10",0.9273693717905024
"8766_9",0.5422372887795135
"11225_10",0.8074659268903934
"6920_1",0.03291163246583333
"11536_1",0.017182649416749966
"1923_9",0.8707906106299689
"11460_10",0.38871821835978715
"10054_7",0.7215990726758369
"10845_1",0.004966565143949296
"10231_4",0.33815285874452294
"9430_8",0.735637824564445
"3226_2",0.03759340295770453
"4298_3",0.09218554607324614
"10635_4",0.3620164700480312
"10567_4",0.096372260911058
"5460_10",0.7436078456528075
"7310_7",0.6967719410910691
"10330_2",0.015159077411217118
"5151_9",0.7703920887936773
"11_3",0.6646681534247518
"1448_8",0.4982938495847863
"10130_8",0.7510569455381851
"2199_3",0.08091153236801268
"1761_10",0.7826042253083926
"2782_1",0.05705946457676352
"7618_10",0.8503045823337653
"85_10",0.568098889998227
"5730_3",0.2083386456201075
"3641_1",0.2944986296003056
"8190_9",0.9168383337196052
"9533_10",0.9280174286446262
"9508_1",0.14291477231551872
"237_8",0.9514110705238202
"3981_7",0.4107145556962767
"7194_9",0.6764732350256261
"10584_8",0.4088465996885255
"248_2",0.022885521586724886
"8358_4",0.11744732154886531
"1218_1",0.016438089137572873
"4191_10",0.07994008732017614
"3090_8",0.6584308046377693
"11923_2",0.14582768382627936
"1640_8",0.6488459604281439
"9972_3",0.13511220011819633
"11818_4",0.4747117407023238
"4350_10",0.8460380212462981
"877_10",0.13215284121780527
"10017_8",0.5911814342696387
"7975_10",0.8330842181534128
"8436_1",0.09232504988447666
"6024_7",0.5770328399139372
"3112_1",0.1083996333810869
"951_10",0.6806074077514773
"1622_1",0.01714877962687151
"191_3",0.4120264171731937
"5669_1",0.08195557100971422
"1891_4",0.18058997761059542
"12173_9",0.6583396668210588
"7887_7",0.7058461972227681
"3256_10",0.09932800471874637
"5419_1",0.012962515428800237
"7635_1",0.05511462694769264
"8297_2",0.13554986005150138
"7137_8",0.540884739649605
"7562_3",0.26719261659171023
"9944_1",0.018685715096738387
"4288_1",0.01682561846059481
"8087_1",0.3484460711839455
"4771_10",0.7259160972265559
"10482_10",0.45389251274369663
"5324_10",0.914444046325657
"3080_1",0.3299919749572806
"10923_7",0.5270397310438008
"1753_7",0.8213230820392418
"317_10",0.6071935806613163
"12474_8",0.5309513698052423
"773_8",0.8934625708137001
"388_1",0.2491668775787522
"12141_2",0.1794401100268607
"5667_1",0.5669107397094384
"1071_9",0.7456254243751829
"2897_10",0.8282276375454006
"9481_4",0.23803084643951491
"12025_1",0.02140885540618072
"8879_7",0.650501928504009
"5683_1",0.10324762019132518
"7026_1",0.07340259499736028
"2439_1",0.19169958626131864
"3631_7",0.433943770563625
"1650_9",0.504975269492604
"5378_7",0.9207298986193029
"9745_1",0.00823853883059912
"11563_8",0.5536225069127957
"299_8",0.7522076040196343
"9471_2",0.176885023386612
"1866_1",0.17209263207720887
"2639_4",0.24778606479254922
"5122_1",0.1533114479682233
"12341_7",0.4311995160184254
"2936_8",0.7929614607321895
"8647_10",0.48782952890562814
"4255_9",0.8212511588777937
"7262_8",0.266915427288593
"8413_10",0.6614989066302129
"10080_1",0.07849453977829995
"3973_1",0.1862265852321184
"8752_9",0.9406257052364607
"4018_2",0.1026636009247144
"7669_1",0.10181656189196069
"10421_4",0.14902445747725207
"7854_8",0.7681493796936317
"162_8",0.16380397508709477
"11614_9",0.7285014183021222
"11343_8",0.8537566458151501
"1708_7",0.14764222149665815
"7115_4",0.32686106829003825
"10498_10",0.24083632034369745
"2944_8",0.7427982329954255
"10474_3",0.1663630193199493
"1263_1",0.06579778519147986
"1693_4",0.6041557821633797
"9600_9",0.371321545416228
"11173_2",0.23171280781159723
"3961_2",0.21703224856025302
"8011_1",0.15335098433865035
"7386_8",0.352282694846916
"8787_8",0.65780148466536
"12349_9",0.661047739157732
"1776_4",0.20484288749149768
"5885_4",0.6263634970081389
"220_4",0.06742430442138331
"5547_8",0.6332233689784111
"2853_1",0.17994242707283462
"2157_2",0.07941979604592396
"11667_2",0.30030619766598105
"194_7",0.6724604157205053
"1633_1",0.014816073395594915
"6897_2",0.038894517194642694
"11568_2",0.14788134886324347
"9219_1",0.11182801763880108
"477_8",0.7654664754617881
"8980_3",0.6663277788478319
"4612_10",0.5315653741160851
"8030_10",0.7818078509563896
"1846_8",0.9765477668508913
"2786_8",0.7210781357970788
"2634_1",0.0322026815283398
"3110_8",0.7546190325944986
"11587_8",0.6518017873219348
"11262_8",0.4600155545480264
"5680_7",0.2903818580969404
"4583_4",0.35414209836633037
"1451_1",0.04281159002913638
"4244_4",0.11937420520244134
"6176_4",0.05310440326214119
"8851_10",0.8300531317058939
"908_9",0.818236323631368
"7494_9",0.2615132576566854
"8061_3",0.32503008706842107
"789_1",0.15531473571727455
"2374_7",0.695526340992243
"11225_3",0.07709137544348665
"4467_4",0.11157243068112754
"8516_10",0.3756623239368489
"4121_10",0.8050110700493036
"10267_7",0.2995136107691932
"6040_8",0.7565757484305902
"8338_7",0.6715756768331868
"2903_7",0.9198087063220821
"6662_9",0.8229796883958204
"5333_10",0.7357709977854794
"7470_4",0.09064481858596661
"8813_1",0.24022177448085325
"4514_3",0.6444648271934306
"9584_7",0.19984740520056005
"11706_8",0.8239482703297252
"11538_8",0.5913521187820742
"4210_1",0.006701723791867671
"8984_1",0.013209474592067545
"3431_4",0.05328143029971098
"4973_10",0.8201268247586927
"12260_1",0.023144799341863975
"4267_10",0.7900896836167765
"9906_9",0.8429067596646026
"670_7",0.779429825196238
"6270_3",0.015503700877677443
"5164_4",0.07279917785639957
"9741_2",0.08974361508861232
"3761_8",0.5687222004372618
"2651_2",0.1587805382260366
"7448_10",0.8215201158059783
"7184_9",0.9327114133234082
"1313_9",0.7266873073184471
"10654_8",0.7223236168487063
"7151_1",0.03058370877811091
"2320_10",0.6705062331875249
"12033_7",0.28687442434685784
"6429_1",0.006554414223420576
"1420_4",0.595634925897426
"3002_7",0.5413006750696869
"1299_1",0.07779586013578198
"7897_9",0.7050872191425831
"1529_4",0.05878883293577178
"9760_2",0.21690573093272503
"11318_1",0.0911579359780849
"2217_3",0.2118510393026215
"11641_2",0.0943128176867172
"7238_10",0.8256667597427417
"7710_8",0.7514084459249812
"12011_8",0.5405599620380462
"4495_7",0.8796452081863155
"11144_4",0.31935838192443633
"5625_2",0.11377591086616498
"2926_7",0.19578629040262352
"8538_8",0.4619911924475498
"8875_10",0.6556743464984442
"10881_10",0.7649913604337583
"1662_7",0.673094160797797
"4560_9",0.6016982908327885
"6714_4",0.1554035588228715
"9059_10",0.7719350241603806
"6631_10",0.5782744271721693
"8520_1",0.02297659811910148
"918_4",0.46829284882050365
"3102_10",0.5705243676392884
"3611_2",0.09078131182663826
"8434_10",0.8456585037322568
"681_7",0.8908323010467006
"7386_4",0.10257078776441725
"7566_9",0.13163364746645123
"10110_10",0.7450843582133893
"10486_10",0.8455639947474307
"1492_3",0.4648457541407176
"11823_1",0.08648401399600884
"2331_9",0.8112761515614934
"2200_2",0.11319630315688099
"9547_1",0.053040383811037206
"785_2",0.03735489793834145
"5101_4",0.13204427588110063
"5657_10",0.4666383280904096
"6902_7",0.25972765865765934
"1490_9",0.6187732989973077
"7148_9",0.6039352509364038
"7387_8",0.38473070901649636
"8277_9",0.7345021105718671
"6912_7",0.7388066805835996
"170_2",0.6384787601233878
"7702_10",0.9594488447734654
"4393_3",0.037870071481852556
"2608_3",0.4673193197112544
"4931_8",0.8139153864253973
"10589_10",0.6142686350463729
"8623_4",0.11109880544009243
"6057_2",0.14911079908111827
"2704_9",0.8198525185025717
"1790_2",0.5218572161097687
"12370_1",0.013649752379448979
"159_1",0.024844675979562195
"343_9",0.947706227788823
"2128_9",0.9289058541189767
"11181_8",0.3393864906282518
"11775_10",0.7195297403630867
"3514_10",0.7002795539644439
"6993_2",0.027564960315897415
"2866_9",0.23852461631368085
"1000_9",0.5826460482873357
"11772_7",0.5200175828300664
"3355_9",0.32740743994497107
"8519_8",0.5601200380761736
"7879_3",0.24135549858937164
"4332_10",0.5558730682013687
"5403_1",0.09433345120384945
"1514_7",0.1584559816476696
"7904_1",0.04919685996717672
"10550_2",0.2908334020727418
"11442_10",0.8003370237532911
"2821_3",0.17528605796203592
"5766_1",0.004254008346400932
"8061_9",0.7727031534942037
"2166_1",0.09378529217024588
"6206_1",0.08052425003062788
"11124_2",0.10999981396379735
"7625_10",0.7109782771647762
"90_9",0.5992119279765095
"7959_10",0.8054012943150421
"7029_10",0.7582870829271223
"779_8",0.8883138231768201
"1101_4",0.15170449159682123
"11189_4",0.1304133899994971
"9790_4",0.14010998245053355
"10861_1",0.1317971184008448
"5902_2",0.12354990093198975
"9545_10",0.370303134006727
"3730_1",0.006865141337366573
"4951_9",0.4385676514355735
"3295_1",0.21081740430554946
"9495_2",0.33498419869656704
"2876_1",0.4741053406971491
"2796_1",0.04591153965367616
"10338_3",0.3729765792666831
"10913_7",0.26250432976098764
"4685_2",0.008472539792654363
"11586_1",0.06816320368571144
"4904_7",0.35155562730968176
"7110_7",0.4664314371719745
"2086_4",0.2550180815500526
"7372_7",0.49812763636227186
"135_9",0.7608643337986563
"7038_3",0.45730643073099103
"1119_2",0.07999844850521254
"5057_8",0.23508744718084523
"3479_10",0.9404434963128334
"6489_8",0.9268024947735058
"4910_8",0.7965440142053624
"5979_10",0.3900046119510734
"11304_1",0.05713263081068508
"2102_9",0.9067100099770592
"8048_1",0.055886371279711765
"12153_7",0.5069575520996896
"4832_8",0.6136317122026416
"3079_9",0.8598446746854116
"8254_2",0.1369553264532406
"7981_7",0.6697157581691165
"611_1",0.43705942992764246
"307_10",0.5122434863549696
"8861_3",0.07288817554760761
"4635_4",0.5386291607355327
"6197_7",0.7954241345993409
"6739_3",0.21560436174057612
"8588_9",0.6346420458875269
"8461_7",0.4809118536156313
"10089_1",0.07515131467314622
"2609_7",0.5617347776398414
"1418_3",0.45825421995981336
"2661_10",0.7724864654847515
"1253_9",0.6989557993733131
"8815_9",0.4852771719970087
"9867_8",0.8144454005547448
"2155_1",0.07755441255627049
"12259_4",0.24203413004516428
"11224_3",0.2835066798161417
"4781_1",0.01444093958902314
"4354_9",0.9552154969547422
"9629_9",0.6830942920605808
"3629_9",0.8706083322685572
"6445_10",0.9215280879192054
"9526_10",0.9057069215545462
"5138_2",0.07799134377999595
"349_10",0.8381985800691593
"2099_7",0.21886219955872424
"4411_1",0.34858601742182366
"8127_3",0.03315121014426953
"5225_8",0.5306387995060087
"7970_3",0.12267768017224434
"5688_7",0.3347873469789702
"12099_3",0.11921671816826902
"6020_4",0.3604287301987366
"3892_8",0.8335930163203966
"2098_8",0.6821118581853992
"4851_7",0.8525090422708272
"10967_10",0.48460317414740955
"6230_4",0.3991034852353848
"2211_2",0.0509196798928822
"11978_10",0.3394006129996663
"8802_1",0.03484192020513227
"11010_3",0.054517099528380596
"10083_2",0.3219910693937129
"5588_10",0.46371149917252913
"958_10",0.5863018969329058
"6771_4",0.36722843026853075
"6767_9",0.4421143365272717
"7302_10",0.8313238662202962
"5324_3",0.03326188387990385
"7737_10",0.8856471598591003
"8603_10",0.7517784732142366
"3029_7",0.8877341620602043
"8640_2",0.01491213574143321
"2139_1",0.00977120040290864
"6305_10",0.945613485978166
"6884_7",0.6327923802183446
"5534_8",0.5024955154222165
"7619_8",0.8551016135111572
"10057_8",0.6581396685931364
"972_7",0.8050932472502194
"6245_8",0.5265879005461739
"6627_7",0.9015349834132256
"3621_10",0.32896132557267216
"2290_4",0.7193608286606513
"24_4",0.24150739158231627
"5689_1",0.020395977244490854
"6497_4",0.20170974602885883
"12405_4",0.5604896979214449
"11720_7",0.944181271206537
"10088_1",0.03127532106377972
"9258_9",0.9744005232477843
"354_4",0.6765982319806438
"4770_10",0.6476759101652463
"1035_3",0.25743601900015795
"739_1",0.042387706453811236
"6267_7",0.8828598428034913
"1562_8",0.8638965067511899
"1438_1",0.05485671117428888
"281_8",0.9373130916169212
"1818_1",0.5934580059642569
"3943_3",0.2378180045061578
"8116_4",0.5361140666353906
"6984_1",0.1372960072695225
"5330_4",0.016288339661736945
"8821_8",0.9314367038680262
"10484_10",0.9156733483253633
"1886_4",0.11821604078160583
"7943_2",0.22208570442129108
"6438_7",0.7904655415457023
"8931_10",0.7161729596701117
"10538_10",0.5753874545670761
"534_10",0.8561960815862809
"7329_2",0.06228440395291652
"6614_2",0.5205028075623377
"710_10",0.7735936328202953
"3120_4",0.23921898929090615
"9046_1",0.07797542709654785
"5638_2",0.17722429744418317
"2455_4",0.12661045081739905
"2652_3",0.1482919220994843
"11006_4",0.4588570132492518
"5065_3",0.05186055623489236
"9805_10",0.8221613169850814
